id,onboarding_date,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,split
2d738a92-bada-4248-b3f9-22bd415ae6d8,2023-08-27,24,36000,OWN,4.0,PERSONAL,C,5000,13.49,0,0.14,Y,4,test
89043419-7cdc-455a-86c0-2c8b3b408ba7,2023-06-28,25,86000,MORTGAGE,3.0,EDUCATION,A,8000,7.29,0,0.09,N,2,train
bbc85f14-b8ef-4fb4-8b73-c12ada864d3d,2023-06-28,21,82000,RENT,4.0,VENTURE,D,12000,15.21,0,0.15,N,4,train
d79e7e63-dda2-49ec-a907-fab9671f3b81,2023-08-27,22,82000,RENT,6.0,EDUCATION,D,12000,13.55,0,0.15,N,4,test
e6a78927-c81b-4fdd-a6c2-8093e9a283e9,2023-06-28,24,86000,MORTGAGE,8.0,EDUCATION,A,15000,5.79,0,0.17,N,3,train
0d10430e-fe90-40ac-aa3e-03014c2e2fa6,2023-06-28,26,86000,MORTGAGE,10.0,VENTURE,B,5000,11.12,0,0.06,N,2,train
4f77338e-c84d-4b3c-b5b5-a73c0c3a878c,2023-06-28,24,86000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,16000,11.12,0,0.19,N,3,train
e2aa9c01-c6a8-404d-9f0b-c2a71b788a50,2023-06-28,25,82560,RENT,1.0,EDUCATION,B,12000,10.99,0,0.15,N,3,train
7ea2dc33-03f6-47ba-93bb-277752e2d2fd,2023-06-28,26,86000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,9250,11.12,0,0.11,N,4,train
125f5574-f0ed-44b0-9ce1-7012177955ec,2023-06-28,26,82700,RENT,3.0,HOMEIMPROVEMENT,A,12000,6.91,0,0.15,N,4,train
cd2751f9-6ae4-4c82-a20e-4fd5a99704e9,2023-06-28,23,83000,RENT,0.0,VENTURE,A,12000,7.51,0,0.14,N,3,train
38f521d9-de00-4b2b-af32-a453e20e31bc,2023-06-28,22,86000,MORTGAGE,6.0,EDUCATION,B,25000,11.83,0,0.29,N,4,train
15e82c6f-d414-4455-910a-371f18cc8cfe,2023-08-27,22,86000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,10000,8.94,0,0.12,N,4,test
9d3e0eaf-0d9f-45cc-bad1-38972d972522,2023-08-27,26,86000,MORTGAGE,4.0,VENTURE,C,16000,14.26,0,0.19,N,4,test
37c4c20c-11c7-4bb9-8867-c2e5afb8ff79,2023-06-28,23,86000,MORTGAGE,4.0,MEDICAL,B,25000,,0,0.29,N,3,train
e701933e-e223-4a72-a319-46460967d0e7,2023-08-27,22,36000,OWN,,VENTURE,A,6000,8.9,0,0.17,N,3,test
a9127f61-ccc3-4ee2-af22-7633763daa3a,2023-06-28,22,83000,RENT,6.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.14,N,4,train
4abdf750-d378-4b60-87fd-3f8d45361ab8,2023-06-28,26,83000,RENT,1.0,DEBTCONSOLIDATION,B,12000,9.99,0,0.14,N,3,train
bb4f2ead-3611-4ebd-ad4c-107245cec5c7,2023-06-28,24,62900,MORTGAGE,8.0,MEDICAL,F,14000,17.58,1,0.19,N,4,train
b430bb80-272b-445c-8e02-6f4a7ebbe92d,2023-06-28,23,86000,MORTGAGE,5.0,PERSONAL,B,16000,12.21,0,0.19,N,3,train
ef216dc8-5021-4138-91bb-27d85252a3b6,2023-06-29,24,83004,RENT,4.0,PERSONAL,C,12000,13.23,0,0.14,Y,3,train
62279edb-1094-4730-b465-4f3a50213bb5,2023-06-29,24,86000,MORTGAGE,3.0,VENTURE,C,15000,13.16,0,0.17,N,3,train
a640d3ef-bcc7-4639-9a08-e99c71ccf752,2023-06-29,25,62903,MORTGAGE,9.0,MEDICAL,B,3000,10.65,1,0.04,N,2,train
c62c0916-ef14-44d1-ba64-dd9cdde94507,2023-06-29,24,74004,MORTGAGE,8.0,DEBTCONSOLIDATION,D,8000,15.21,1,0.11,N,3,train
73dcbe6a-8d3a-44c7-8fd4-a9bbc0ab7461,2023-08-27,26,84000,RENT,10.0,EDUCATION,B,12000,,0,0.14,N,2,test
92d6e4ac-bb86-4856-a0a7-e5fbfd78c752,2023-06-29,24,84000,RENT,1.0,PERSONAL,A,12000,6.91,0,0.14,N,2,train
5189329d-0422-4f37-8cb3-2850e20329b1,2023-08-27,25,86244,MORTGAGE,,EDUCATION,B,8000,11.71,0,0.09,N,4,test
cab667ee-0fc0-4169-b30a-1a8449e8829f,2023-08-27,23,78000,RENT,1.0,HOMEIMPROVEMENT,D,12000,14.96,1,0.15,N,4,test
00e83a13-80dc-4607-9ad8-3913dc819b6a,2023-06-29,23,86250,MORTGAGE,5.0,VENTURE,A,20000,6.91,0,0.23,N,2,train
deb71984-027c-4f81-aea3-181709275bae,2023-06-29,24,86376,MORTGAGE,2.0,MEDICAL,A,20000,7.29,0,0.23,N,3,train
1b3a7063-149e-4da4-b34b-ba5d2158907e,2023-06-29,24,86400,MORTGAGE,8.0,PERSONAL,C,16200,,0,0.19,N,4,train
fc550786-38a9-4ee9-824b-14d3bdcdbbbb,2023-08-27,22,78996,RENT,1.0,DEBTCONSOLIDATION,D,12000,15.95,1,0.15,Y,3,test
9014b9e0-68ef-41db-a691-c4fc6a15ab33,2023-06-29,25,85000,RENT,5.0,DEBTCONSOLIDATION,B,12000,12.42,0,0.14,N,4,train
4caedd2f-536a-47b1-816c-ee77c2cabe50,2023-06-29,23,74400,MORTGAGE,3.0,HOMEIMPROVEMENT,A,9000,7.66,1,0.12,N,2,train
4863b60b-c06e-4224-98fc-5e2c0e8ca6d2,2023-06-29,24,86400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12200,7.29,0,0.14,N,3,train
4643bfa6-383d-43c2-9efe-e7d2ef1dc556,2023-06-29,22,86400,MORTGAGE,6.0,PERSONAL,C,24000,13.85,0,0.28,N,2,train
935da80b-6601-43aa-97ed-021d76c49d72,2023-08-27,23,86400,OWN,0.0,EDUCATION,D,16000,11.86,0,0.19,N,3,test
d1794b9e-8005-4aa7-85f6-34fdb2c8fd35,2023-06-29,23,86500,MORTGAGE,7.0,VENTURE,A,14000,7.29,0,0.16,N,3,train
4bde01a2-cc2d-4efd-861e-b83e3067a2f2,2023-08-27,26,86604,MORTGAGE,5.0,HOMEIMPROVEMENT,A,4300,7.66,0,0.05,N,2,test
2404f1db-6f57-46be-845f-6eb3bde0bb44,2023-06-29,24,86610,MORTGAGE,7.0,EDUCATION,C,8750,12.72,0,0.1,Y,2,train
377622a6-0a02-4d6d-92a3-c0279fed7c72,2023-06-29,23,86670,MORTGAGE,4.0,PERSONAL,B,20000,12.53,0,0.23,N,2,train
e380b6f8-7b8f-454b-bbc1-3ec8ccaa5a20,2023-08-27,25,85000,RENT,1.0,EDUCATION,A,12000,,0,0.14,N,2,test
35cc1643-fd9c-4964-9b16-33a4bbc9ef4f,2023-06-29,23,86748,MORTGAGE,2.0,PERSONAL,A,10000,8.49,0,0.12,N,4,train
8d704b5b-3c09-4670-8c2f-fef8432c57b9,2023-08-27,23,63719,MORTGAGE,0.0,MEDICAL,A,3500,7.9,1,0.05,N,3,test
fd663300-1bc5-4c5b-a583-7150995d30b2,2023-06-29,24,87000,MORTGAGE,6.0,PERSONAL,B,6000,10.65,0,0.07,N,4,train
f5056805-5c02-4abc-94cb-734ffeb37b31,2023-06-29,24,87000,MORTGAGE,1.0,VENTURE,A,4000,6.03,0,0.05,N,2,train
f0d1acff-c2af-45f0-8450-c1793bf42ecc,2023-06-29,24,63750,MORTGAGE,8.0,MEDICAL,D,35000,,1,0.47,N,3,train
2e0d746f-aad7-470a-8469-199348edc7c1,2023-08-27,23,85000,RENT,0.0,PERSONAL,B,12000,10.37,0,0.14,N,4,test
bd470dc6-ba8f-4976-938b-c5425b459d2b,2023-08-27,23,87000,MORTGAGE,7.0,MEDICAL,A,17000,7.51,0,0.2,N,3,test
ea9bae21-6f0b-4661-b5d6-a8c9455f8b02,2023-06-29,23,85000,RENT,3.0,MEDICAL,A,12000,,0,0.14,N,2,train
5d71d653-a16c-4df8-80b4-3cc07eafa325,2023-06-29,22,75000,MORTGAGE,6.0,PERSONAL,D,8000,15.99,1,0.11,N,4,train
b1023cc0-ec2e-4ccb-858a-d1fbf399baa8,2023-06-29,23,87000,MORTGAGE,7.0,EDUCATION,A,8000,5.99,0,0.09,N,4,train
c61fd8a3-d587-456c-8590-8b131a56add7,2023-06-29,25,73000,RENT,2.0,VENTURE,E,12000,,1,0.16,N,2,train
027b0f2c-b305-4141-8f1e-1f9ec7a77478,2023-06-29,22,87000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,1750,7.49,0,0.02,N,4,train
855f11ba-af47-4fc1-8c4c-67ddd0d9b433,2023-06-29,23,75000,MORTGAGE,7.0,PERSONAL,A,8000,7.49,1,0.11,N,4,train
640de5c7-29de-4b7b-9d77-24f46ebf75f1,2023-08-27,24,87000,MORTGAGE,7.0,VENTURE,B,15000,,0,0.17,N,2,test
3d976b10-c85e-46fe-b736-83e7b2ea075e,2023-06-29,26,87000,MORTGAGE,10.0,DEBTCONSOLIDATION,B,10000,9.99,0,0.11,N,3,train
e2ef5e34-e449-46c5-a986-12cbe44552a3,2023-08-27,22,87000,MORTGAGE,6.0,PERSONAL,A,11200,8.49,0,0.13,N,4,test
2cd7770f-62e2-4770-8dc7-5846826a1178,2023-06-29,22,85000,RENT,1.0,EDUCATION,C,12000,12.84,0,0.14,Y,4,train
12f85ecc-9b1c-4688-a934-b3da2320da4d,2023-06-29,23,85000,RENT,1.0,MEDICAL,A,12000,9.63,0,0.14,N,2,train
bd48cfce-fa8a-4a0b-8864-09bc877b0388,2023-08-27,23,85000,RENT,2.0,VENTURE,C,12000,13.16,0,0.14,Y,4,test
b18cc087-3937-4b8c-9e6b-0df0860dfbed,2023-06-29,22,87000,MORTGAGE,0.0,VENTURE,A,8000,5.79,0,0.09,N,3,train
23a79baa-33b4-4cfe-bb1c-aaf17c4039b8,2023-08-27,21,85000,RENT,1.0,VENTURE,C,12000,11.97,0,0.14,N,2,test
ec21d799-b7c2-4777-8e98-e669af1da109,2023-08-27,23,87000,MORTGAGE,5.0,EDUCATION,A,10000,7.29,0,0.11,N,4,test
31b331d7-bf03-4fb8-a61e-0d7ecbc58ff4,2023-06-29,24,86000,RENT,1.0,HOMEIMPROVEMENT,B,12000,10.65,0,0.14,N,3,train
3c653083-b83c-44f5-b1b2-16e20ce3d396,2023-06-29,24,87000,MORTGAGE,5.0,MEDICAL,B,10000,10.36,0,0.11,N,3,train
c7ee57a5-2790-4f81-a55a-197c5ed4583b,2023-06-29,26,86004,RENT,0.0,EDUCATION,C,12000,12.99,0,0.14,N,2,train
2c206f0d-1a7d-4432-910e-812f4df206bb,2023-06-29,25,87000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,7000,7.51,0,0.08,N,4,train
eb2f1e5c-4b71-41cb-8139-f02d2b428029,2023-06-29,23,87000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,14.35,0,0.17,N,2,train
d0439f04-c705-4254-80e5-4d9dbdd3719d,2023-06-29,24,87000,RENT,0.0,VENTURE,B,12000,8.88,0,0.14,N,3,train
39f1f4af-2f62-49bb-8d22-5729da226e66,2023-06-29,24,87500,RENT,9.0,DEBTCONSOLIDATION,C,12000,12.68,0,0.14,Y,4,train
d231b286-8878-4dac-b08a-b9ad173220c7,2023-06-29,23,87000,MORTGAGE,0.0,EDUCATION,C,12000,12.73,0,0.14,Y,2,train
7af372b6-7ae7-4da4-97ec-3d1e413d84ff,2023-06-29,26,88000,RENT,10.0,PERSONAL,B,12000,12.42,0,0.14,N,2,train
fdb255ae-3ab5-4e99-94ed-2f95514d03af,2023-06-29,22,87000,MORTGAGE,6.0,EDUCATION,B,1500,10.99,0,0.02,N,4,train
7fc3f36b-d70e-4b26-99dc-468dfd447958,2023-06-29,26,87000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,25000,12.73,0,0.29,N,2,train
b1059dfe-da6d-487f-ae95-f81ace3de9bd,2023-06-29,26,87000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,15000,10.62,0,0.17,N,2,train
a3b3aac8-6280-4944-ad9b-173166e8c226,2023-06-29,24,87000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,25000,10.99,0,0.29,N,2,train
27b0d9b7-2408-47cd-b674-4f4820870f89,2023-06-29,24,87000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,12000,8.59,0,0.14,N,3,train
52301171-2a51-463a-97f4-241557eb8d92,2023-06-29,22,36000,OWN,6.0,EDUCATION,B,14500,10.99,0,0.4,N,3,train
aa06ea80-15fb-45e6-ab87-9e7a37299e33,2023-06-29,23,87000,MORTGAGE,2.0,PERSONAL,D,25000,14.96,0,0.29,Y,2,train
ff4428fa-d271-42ee-8a40-0fb3fbb4802c,2023-08-27,24,36000,OWN,0.0,MEDICAL,D,12000,,0,0.33,Y,3,test
3688bc05-29f1-41b0-a759-b7c7e2769c67,2023-06-29,23,63750,MORTGAGE,2.0,MEDICAL,C,15000,12.87,1,0.2,N,4,train
cef4de7f-c0bb-4c97-a4f2-70326bc554a1,2023-06-29,25,87000,OWN,5.0,EDUCATION,D,5500,14.61,0,0.06,N,2,train
3b040bca-2f0e-4930-9ce1-c59f8b014c8c,2023-08-28,22,87000,OWN,4.0,EDUCATION,A,10000,8.59,0,0.11,N,3,test
fa745565-2720-446f-979e-3bc44a37f9c5,2023-08-28,25,87000,MORTGAGE,4.0,MEDICAL,B,13000,11.26,0,0.15,N,3,test
d7ac9f9b-0b7a-4d8e-9f5a-3a08b0458661,2023-06-29,23,87000,MORTGAGE,4.0,EDUCATION,C,10000,,0,0.11,N,4,train
bb8404d0-b994-41c4-be18-ea2b1e5d29dd,2023-06-29,26,87000,MORTGAGE,10.0,VENTURE,B,1000,11.89,0,0.01,N,3,train
6b427b0b-1916-4d4e-b6f6-d3dc88ed5217,2023-06-29,22,87000,MORTGAGE,0.0,PERSONAL,B,8000,12.21,0,0.09,N,4,train
597ab2b6-61fa-458d-bba8-d70e87edc7da,2023-06-29,24,36000,OWN,0.0,VENTURE,C,4000,13.06,0,0.11,Y,3,train
2b422137-2a0d-4df5-916d-eb39998d1126,2023-08-28,24,90000,RENT,4.0,PERSONAL,B,12000,9.91,0,0.13,N,2,test
c63ae38d-1f18-4d46-91ce-5373854b6b29,2023-06-29,23,87000,MORTGAGE,7.0,EDUCATION,A,3500,9.32,0,0.04,N,3,train
a2f9e848-fad1-4183-b896-50912088e3d4,2023-08-28,26,87000,MORTGAGE,1.0,HOMEIMPROVEMENT,D,15000,14.74,0,0.17,Y,3,test
9499be70-5099-4001-a137-21816f5af26e,2023-06-29,23,87000,MORTGAGE,0.0,PERSONAL,C,7500,11.28,0,0.09,Y,2,train
53b0c6f9-4ab5-41b0-86aa-15cf1f1bd9eb,2023-08-28,26,90000,RENT,4.0,EDUCATION,A,12000,,0,0.13,N,3,test
2a7bed1b-eb29-4083-8ef5-57e46fb5200a,2023-06-29,23,90000,RENT,0.0,MEDICAL,A,12000,8.9,0,0.13,N,3,train
07805444-db95-4045-b388-89187fc52d57,2023-06-29,23,36000,OWN,,EDUCATION,A,5500,5.42,0,0.15,N,2,train
cb54383b-4459-4b9c-a7e1-073db89a616b,2023-06-29,23,87200,MORTGAGE,0.0,VENTURE,A,10000,6.92,0,0.11,N,3,train
a1de7e42-de47-465f-bfc1-59b7995c611c,2023-06-29,24,87278,MORTGAGE,3.0,VENTURE,A,12000,5.42,0,0.14,N,2,train
bca53dd1-b423-48bc-90cc-7a8f7265198a,2023-06-29,26,87292,MORTGAGE,5.0,MEDICAL,A,9600,5.99,0,0.11,N,4,train
30fdfc77-d991-408e-a15b-8fda03f315ad,2023-08-28,26,87300,MORTGAGE,0.0,VENTURE,C,6000,10.28,0,0.07,Y,4,test
56fd5184-73f7-4568-b96e-421e1271498f,2023-06-29,22,90000,RENT,6.0,PERSONAL,B,12000,12.42,0,0.13,N,4,train
7a5003ca-9ea1-4db8-a14c-5b51c66ecb33,2023-06-29,23,36000,OWN,7.0,VENTURE,D,8000,15.65,0,0.22,N,4,train
5996e6f5-0307-4307-8414-7728ed7f3899,2023-06-29,21,87500,OWN,5.0,EDUCATION,C,12000,,0,0.14,N,2,train
7f2bbfa5-472c-4eb7-a65d-4fa7847bd52e,2023-06-29,25,78000,RENT,0.0,PERSONAL,D,12000,14.09,1,0.15,Y,3,train
3460be6b-a6b4-4345-bd1c-ce246339d33e,2023-08-28,22,90000,RENT,7.0,VENTURE,A,12000,5.79,0,0.13,N,2,test
542e1f68-18b2-4311-a53a-edffe2fc56ad,2023-06-29,22,90000,RENT,6.0,VENTURE,B,12000,,0,0.13,N,4,train
f16fa76d-9bcc-4cea-938e-faf854961321,2023-06-29,24,87500,MORTGAGE,8.0,MEDICAL,A,10000,6.17,0,0.11,N,4,train
8e066903-85ba-4c4f-94da-e700fa96585f,2023-06-29,21,87500,MORTGAGE,5.0,PERSONAL,C,25000,13.98,0,0.29,Y,3,train
30409658-c714-412e-ae80-8aec4c2c5e3d,2023-06-29,23,87500,MORTGAGE,2.0,PERSONAL,B,1600,9.88,0,0.02,N,2,train
b58ef780-a297-4dbe-9fa1-8eab73874008,2023-08-28,26,87500,OTHER,3.0,VENTURE,D,7500,15.05,0,0.09,Y,2,test
7e7fae77-18b1-4292-a339-723b3aaeb3ad,2023-06-29,24,87504,OWN,9.0,VENTURE,B,7000,8.88,0,0.08,N,3,train
b63a6f92-7ada-476e-8f53-686079d2b91e,2023-06-29,21,87547,MORTGAGE,2.0,EDUCATION,A,12000,5.99,0,0.14,N,2,train
e99be1d5-9530-45cf-bf85-790a94714f8d,2023-08-28,24,87550,MORTGAGE,5.0,EDUCATION,B,3600,11.86,0,0.04,N,4,test
a11e8d05-1b38-4bc1-af32-4210ce38f4f8,2023-06-29,24,87600,MORTGAGE,8.0,VENTURE,C,10000,13.49,0,0.11,Y,3,train
2199f3aa-59cc-4793-85c1-f0dfe3df64a0,2023-06-29,24,87600,MORTGAGE,8.0,EDUCATION,A,3000,5.99,0,0.03,N,2,train
3d6a8231-c19c-4700-beb1-bb4cc79186e5,2023-08-28,23,87600,MORTGAGE,7.0,MEDICAL,C,20000,13.35,0,0.23,Y,4,test
6cc70155-e197-4d78-83a9-261f516d77f9,2023-06-29,24,87663,MORTGAGE,5.0,HOMEIMPROVEMENT,B,14400,,0,0.16,N,2,train
71e600cf-9b09-4203-a4c5-68227b7fe44f,2023-08-28,24,87700,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000,10.25,0,0.29,N,4,test
51dc0dc9-9d88-433f-a069-417ed7778d95,2023-06-29,26,87800,MORTGAGE,5.0,EDUCATION,A,12000,5.79,0,0.14,N,4,train
b69c84f5-d069-4d8c-a78a-51435fbd80a4,2023-08-28,24,87996,MORTGAGE,1.0,PERSONAL,B,7000,11.99,0,0.08,N,4,test
ab29d276-3077-49ca-a89a-023b29d75255,2023-08-28,26,87996,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8000,6.91,0,0.09,N,3,test
f1a1d93a-8a4a-4609-8420-e15e031dcb60,2023-06-29,22,90000,RENT,3.0,DEBTCONSOLIDATION,A,12000,8.94,0,0.13,N,3,train
fb740509-5569-466a-8e83-b78675aeac6a,2023-06-29,25,90000,RENT,2.0,HOMEIMPROVEMENT,B,12000,11.48,0,0.13,N,3,train
e37400fd-c185-4c26-9940-f40f18244b1d,2023-06-29,22,88000,MORTGAGE,6.0,PERSONAL,B,16000,11.71,0,0.18,N,3,train
e676dff5-90e0-4996-a4d9-b1a6faf23ebd,2023-06-29,24,88000,MORTGAGE,4.0,MEDICAL,B,6000,9.91,0,0.07,N,2,train
39e7c6cf-c639-4412-996d-f88de49f5cb7,2023-06-29,26,90000,RENT,0.0,MEDICAL,A,12000,9.38,0,0.13,N,3,train
2f709404-e44e-4deb-8cbe-6cf817cd0f1a,2023-06-29,23,88000,MORTGAGE,7.0,MEDICAL,C,12000,,0,0.14,Y,2,train
d8dcfae0-d574-4f57-a289-91af4e9d5a19,2023-06-29,23,88000,MORTGAGE,7.0,VENTURE,A,12475,6.03,0,0.14,N,4,train
f8ea4876-4a69-4332-a7a3-493741530d55,2023-08-28,23,88000,MORTGAGE,3.0,VENTURE,A,2700,7.9,0,0.03,N,4,test
5daa854e-8fd8-48a5-a6e2-f073f2a31440,2023-06-29,23,88000,MORTGAGE,1.0,VENTURE,B,15000,12.42,0,0.17,N,2,train
8be3eadc-0931-4068-ad9c-c1c58f0c0668,2023-06-29,23,91392,RENT,7.0,DEBTCONSOLIDATION,A,12000,5.42,0,0.13,N,3,train
58ccf7ec-c10b-45c9-b607-13659a7493b8,2023-06-30,24,88000,MORTGAGE,2.0,PERSONAL,A,8000,5.99,0,0.09,N,4,train
2e98bda3-78f0-467b-b16f-d8da85c37141,2023-06-30,25,92000,RENT,5.0,HOMEIMPROVEMENT,C,12000,13.43,0,0.13,N,3,train
a950a799-6a6b-4e43-b301-ffacd3659373,2023-06-30,24,76000,MORTGAGE,3.0,VENTURE,C,12000,,1,0.16,Y,4,train
297f1fc9-fa14-41d8-bafc-46897d9551f1,2023-06-30,24,92004,RENT,8.0,VENTURE,D,12000,14.46,0,0.13,Y,2,train
1a8feed6-1d05-4c98-9c3f-64e95a24d1cf,2023-08-28,24,92341,RENT,9.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.13,N,3,test
bad61452-3a2f-471f-8466-322097e82e52,2023-08-28,22,88000,MORTGAGE,6.0,EDUCATION,B,5000,11.11,0,0.06,N,4,test
a08bea2e-57fb-4dbc-99b7-12cca635b552,2023-06-30,26,92500,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.13,N,3,train
cd77840d-687f-4bec-ad93-3a5530297ada,2023-06-30,23,88000,MORTGAGE,7.0,MEDICAL,C,18150,12.68,0,0.21,N,2,train
f0e34c00-2ef5-4745-bb67-5c4ad3968079,2023-06-30,25,93000,RENT,3.0,EDUCATION,B,12000,,0,0.13,N,3,train
b80412b8-8d12-46ba-9b21-bf3d763cc14d,2023-06-30,24,88000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,25000,14.54,0,0.28,N,2,train
69861c90-827c-42bd-98b5-c668b9579f5c,2023-06-30,26,88000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,3800,6.54,0,0.04,N,2,train
1c2ab700-7679-4ee4-8645-7ffb3fbe93af,2023-06-30,24,94992,RENT,1.0,EDUCATION,B,12000,11.89,0,0.13,N,4,train
bfd9f1d0-b4f7-4b84-946b-d9bed09a8cbf,2023-06-30,23,83000,RENT,2.0,DEBTCONSOLIDATION,D,12000,17.27,1,0.14,Y,4,train
12778511-2f99-4dc4-a8d4-0fe808baea40,2023-06-30,26,88000,MORTGAGE,10.0,EDUCATION,A,10000,7.88,0,0.11,N,2,train
1a30b09f-9290-43a4-862c-46824a3374b8,2023-06-30,23,95000,RENT,6.0,DEBTCONSOLIDATION,B,12000,11.71,0,0.13,N,3,train
f841ba53-2510-4816-82f0-18b768661504,2023-06-30,23,88000,MORTGAGE,8.0,EDUCATION,A,10000,7.51,0,0.11,N,2,train
a4c1a134-a73e-44c0-a87d-7020e934817f,2023-06-30,26,95000,RENT,0.0,DEBTCONSOLIDATION,B,12000,10.65,0,0.13,N,4,train
b4213781-7ec7-42a2-bf93-306c67c468f4,2023-08-28,26,95000,RENT,0.0,VENTURE,A,12000,8.49,0,0.13,N,4,test
e7c821fa-253f-4705-a320-485d0051bcd6,2023-08-28,23,95000,RENT,4.0,EDUCATION,B,12000,9.63,0,0.13,N,4,test
2ffb4006-288b-43aa-9914-e7e48580ac8b,2023-06-30,23,88000,MORTGAGE,7.0,MEDICAL,A,10000,8.94,0,0.11,N,2,train
868663b8-cd3c-4d68-ac8b-1deef73d63f8,2023-06-30,24,95000,RENT,3.0,PERSONAL,A,12000,7.88,0,0.13,N,3,train
fc8feb3e-3eda-4026-a5a5-317c6e4d560c,2023-06-30,22,88000,MORTGAGE,0.0,VENTURE,B,15000,11.83,0,0.17,N,4,train
e567585a-35d3-4a9e-ac17-9ccdde40ef6a,2023-06-30,25,88000,MORTGAGE,7.0,MEDICAL,B,11000,11.14,0,0.13,N,4,train
edd04090-fe29-4162-83c5-d77f6e3b143a,2023-06-30,22,70550,RENT,4.0,MEDICAL,E,12000,15.68,1,0.14,N,3,train
a24125d6-ce47-4c55-820c-3fedaae691a7,2023-06-30,25,96000,RENT,1.0,HOMEIMPROVEMENT,B,12000,9.99,0,0.13,N,4,train
c26a2447-816d-4625-a33e-8ddae87c4f00,2023-06-30,25,96000,RENT,3.0,VENTURE,B,12000,11.99,0,0.13,N,3,train
500ff6dc-bdf2-499d-bc25-6e4d124f53c7,2023-06-30,23,88000,MORTGAGE,2.0,MEDICAL,C,6625,11.22,0,0.08,Y,3,train
afa3c472-75e7-4fe8-ad5e-15b6309eda79,2023-06-30,22,96000,RENT,3.0,DEBTCONSOLIDATION,C,12000,13.61,0,0.13,Y,3,train
0e41f099-5581-41e2-933d-8aae0f375b8e,2023-08-28,25,88140,MORTGAGE,5.0,EDUCATION,C,15000,13.49,0,0.17,Y,3,test
e203be98-9ce4-4799-aa86-151c21ee1d6f,2023-06-30,26,88200,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3000,10.59,0,0.03,N,4,train
e877e035-4ecd-47d3-af86-63863bf354b2,2023-06-30,22,88200,MORTGAGE,6.0,DEBTCONSOLIDATION,A,21000,6.17,0,0.24,N,2,train
e32f83d0-8c8d-4705-b0f3-6383c36a78f0,2023-06-30,22,88200,MORTGAGE,1.0,VENTURE,D,19000,14.61,0,0.22,Y,3,train
59b039fc-96bd-418d-9e53-38d3866ae8bc,2023-06-30,23,76268,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,11.89,1,0.2,N,2,train
c1630c93-d8d2-4232-b1d8-5a6ee78cc48c,2023-06-30,24,88494,OWN,8.0,MEDICAL,B,24000,,0,0.27,N,2,train
d8e15967-5ed1-4ccd-bd9b-1adaf6a3a903,2023-06-30,23,88500,MORTGAGE,2.0,EDUCATION,C,5000,13.99,0,0.06,N,4,train
777a6a97-e3db-4643-b5ed-cea8b9fbc89c,2023-06-30,23,88500,MORTGAGE,3.0,EDUCATION,A,12000,7.51,0,0.14,N,4,train
d4219813-eb51-4917-8ae4-7aeb7ad84531,2023-06-30,24,100000,RENT,5.0,HOMEIMPROVEMENT,A,12000,7.9,0,0.12,N,2,train
8d93e640-37df-46da-95de-e30a21156ed5,2023-06-30,26,88500,MORTGAGE,10.0,EDUCATION,A,10000,8.59,0,0.11,N,4,train
d63f5588-7a9e-4a0b-8bf2-1a0f9b1e6093,2023-06-30,25,100000,RENT,3.0,VENTURE,B,12000,9.91,0,0.12,N,3,train
65967818-e1b5-4fbd-829b-8f4fa7029bb9,2023-06-30,22,88512,MORTGAGE,6.0,PERSONAL,A,3000,5.79,0,0.03,N,3,train
5ac1287c-25b3-4a09-807c-318b16039c82,2023-06-30,24,88560,MORTGAGE,7.0,PERSONAL,B,10000,11.49,0,0.11,N,4,train
791698bc-17ed-4b99-8846-04ddcaa11b00,2023-06-30,22,88620,MORTGAGE,6.0,DEBTCONSOLIDATION,A,24000,6.62,0,0.27,N,3,train
e870378a-b72a-4a12-b126-3a92f3475df4,2023-06-30,25,88668,MORTGAGE,2.0,MEDICAL,A,3000,6.62,0,0.03,N,2,train
0c69f233-18bd-444f-b95f-d710c9436986,2023-06-30,23,76800,MORTGAGE,0.0,EDUCATION,F,7200,20.89,1,0.09,N,2,train
